BifidoAdolescentis.s2#1#35132	sp|P9WHM6|PUR9_MYCTO	57.8	311	538	204	23	7	7019	8629	8	523	2.9e-167	588.2	sp|P9WHM6|PUR9_MYCTO Bifunctional purine biosynthesis protein PurH OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=purH PE=3 SV=1	4.6
BifidoAdolescentis.s2#1#35132	sp|P9WHM7|PUR9_MYCTU	57.8	311	538	204	23	7	7019	8629	8	523	2.9e-167	588.2	sp|P9WHM7|PUR9_MYCTU Bifunctional purine biosynthesis protein PurH OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=purH PE=1 SV=1	4.6
BifidoAdolescentis.s2#1#35132	sp|A0A0I9QGZ2|TKT_GEOSE	45.7	316	691	346	29	11	30436	32502	5	668	3.8e-167	587.8	sp|A0A0I9QGZ2|TKT_GEOSE Transketolase OS=Geobacillus stearothermophilus OX=1422 GN=tkt PE=1 SV=1	5.9
BifidoAdolescentis.s2#1#35132	sp|Q9RAJ5|PUR9_MYCPA	57.8	311	538	204	23	6	7019	8629	12	527	1.9e-166	585.5	sp|Q9RAJ5|PUR9_MYCPA Bifunctional purine biosynthesis protein PurH OS=Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) OX=262316 GN=purH PE=3 SV=2	4.6
BifidoAdolescentis.s2#1#35132	sp|Q9KAD7|TKT_BACHD	45.3	311	687	344	32	8	30436	32490	5	661	1.9e-166	585.5	sp|Q9KAD7|TKT_BACHD Transketolase OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=tkt PE=3 SV=1	5.8
BifidoAdolescentis.s2#1#35132	sp|Q8FR29|PUR9_COREF	57.2	308	538	207	23	8	7019	8629	6	521	3.2e-166	584.7	sp|Q8FR29|PUR9_COREF Bifunctional purine biosynthesis protein PurH OS=Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395) OX=196164 GN=purH PE=3 SV=1	4.6
BifidoAdolescentis.s2#1#35132	sp|B8ZU05|PUR9_MYCLB	56.5	304	538	211	23	7	7019	8629	12	527	1.8e-164	578.9	sp|B8ZU05|PUR9_MYCLB Bifunctional purine biosynthesis protein PurH OS=Mycobacterium leprae (strain Br4923) OX=561304 GN=purH PE=3 SV=1	4.6
BifidoAdolescentis.s2#1#35132	sp|Q9Z5H5|PUR9_MYCLE	56.5	304	538	211	23	7	7019	8629	12	527	1.8e-164	578.9	sp|Q9Z5H5|PUR9_MYCLE Bifunctional purine biosynthesis protein PurH OS=Mycobacterium leprae (strain TN) OX=272631 GN=purH PE=3 SV=1	4.6
BifidoAdolescentis.s2#1#35132	sp|Q9RHX6|PUR9_CORAM	56.7	305	538	205	28	8	7019	8629	6	516	5.1e-164	577.4	sp|Q9RHX6|PUR9_CORAM Bifunctional purine biosynthesis protein PurH OS=Corynebacterium ammoniagenes OX=1697 GN=purH PE=3 SV=1	4.6
BifidoAdolescentis.s2#1#35132	sp|Q6A6Y8|PUR9_CUTAK	57.2	308	538	203	27	8	7019	8629	5	516	9.7e-163	573.2	sp|Q6A6Y8|PUR9_CUTAK Bifunctional purine biosynthesis protein PurH OS=Cutibacterium acnes (strain DSM 16379 / KPA171202) OX=267747 GN=purH PE=3 SV=1	4.6
BifidoAdolescentis.s2#1#35132	sp|Q828Y7|DER_STRAW	58.4	282	483	189	12	4	11489	12931	17	489	2.4e-161	568.5	sp|Q828Y7|DER_STRAW GTPase Der OS=Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680) OX=227882 GN=der PE=3 SV=1	4.1
BifidoAdolescentis.s2#1#35132	sp|Q8NS21|PUR9_CORGL	55.9	301	538	213	24	8	7019	8629	6	520	3.1e-161	568.2	sp|Q8NS21|PUR9_CORGL Bifunctional purine biosynthesis protein PurH OS=Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025) OX=196627 GN=purH PE=3 SV=1	4.6
BifidoAdolescentis.s2#1#35132	sp|A4QCK4|PUR9_CORGB	55.9	301	538	213	24	8	7019	8629	6	520	5.3e-161	567.4	sp|A4QCK4|PUR9_CORGB Bifunctional purine biosynthesis protein PurH OS=Corynebacterium glutamicum (strain R) OX=340322 GN=purH PE=3 SV=1	4.6
BifidoAdolescentis.s2#1#35132	sp|Q9EWW8|DER_STRCO	59.6	273	458	185	0	0	11558	12931	6	463	2.5e-158	558.5	sp|Q9EWW8|DER_STRCO GTPase Der OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) OX=100226 GN=der PE=3 SV=2	3.9
BifidoAdolescentis.s2#1#35132	sp|Q6AD62|PUR9_LEIXX	57.9	311	537	197	29	8	7022	8629	18	526	3.2e-158	558.1	sp|Q6AD62|PUR9_LEIXX Bifunctional purine biosynthesis protein PurH OS=Leifsonia xyli subsp. xyli (strain CTCB07) OX=281090 GN=purH PE=3 SV=1	4.6
BifidoAdolescentis.s2#1#35132	sp|P9WMR0|HELY_MYCTO	38.1	352	923	437	134	11	17983	20436	9	902	4.7e-157	554.3	sp|P9WMR0|HELY_MYCTO Probable helicase HelY OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=helY PE=3 SV=1	7.0
BifidoAdolescentis.s2#1#35132	sp|P9WMR1|HELY_MYCTU	38.1	352	923	437	134	11	17983	20436	9	902	4.7e-157	554.3	sp|P9WMR1|HELY_MYCTU Probable helicase HelY OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=helY PE=1 SV=1	7.0
BifidoAdolescentis.s2#1#35132	sp|A1R5C7|DER_PAEAT	56.9	276	485	206	3	2	11480	12931	8	490	7.9e-157	553.5	sp|A1R5C7|DER_PAEAT GTPase Der OS=Paenarthrobacter aurescens (strain TC1) OX=290340 GN=der PE=3 SV=1	4.1
BifidoAdolescentis.s2#1#35132	sp|Q9ZBD8|HELY_MYCLE	38.3	362	945	421	162	17	17980	20436	8	916	1.1e-153	543.1	sp|Q9ZBD8|HELY_MYCLE Probable helicase HelY OS=Mycobacterium leprae (strain TN) OX=272631 GN=helY PE=3 SV=1	7.0
BifidoAdolescentis.s2#1#35132	sp|Q8YRU9|TKT_NOSS1	43.6	300	688	355	33	14	30436	32487	8	666	3.5e-152	538.1	sp|Q8YRU9|TKT_NOSS1 Transketolase OS=Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690 GN=tkt PE=1 SV=1	5.8
BifidoAdolescentis.s2#1#35132	sp|P71348|ALAA_HAEIN	59.9	242	404	162	0	0	35101	33890	1	404	1.0e-151	536.6	sp|P71348|ALAA_HAEIN Glutamate-pyruvate aminotransferase AlaA OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=alaA PE=3 SV=1	3.4
BifidoAdolescentis.s2#1#35132	sp|Q6AGF6|DER_LEIXX	55.4	267	482	213	2	2	11480	12925	1	480	1.3e-151	536.2	sp|Q6AGF6|DER_LEIXX GTPase Der OS=Leifsonia xyli subsp. xyli (strain CTCB07) OX=281090 GN=der PE=3 SV=1	4.1
BifidoAdolescentis.s2#1#35132	sp|O67642|TKT_AQUAE	45.3	308	680	340	32	11	30433	32472	32	679	1.3e-151	536.2	sp|O67642|TKT_AQUAE Transketolase OS=Aquifex aeolicus (strain VF5) OX=224324 GN=tkt PE=3 SV=1	5.8
BifidoAdolescentis.s2#1#35132	sp|A1A1M3|UPPP_BIFAA	99.7	293	294	1	0	0	26637	25756	1	294	1.9e-150	532.3	sp|A1A1M3|UPPP_BIFAA Undecaprenyl-diphosphatase OS=Bifidobacterium adolescentis (strain ATCC 15703 / DSM 20083 / NCTC 11814 / E194a) OX=367928 GN=uppP PE=3 SV=1	2.5
BifidoAdolescentis.s2#1#35132	sp|Q8G6C6|DNAJ_BIFLO	69.9	267	382	113	2	1	28857	27712	1	380	9.4e-150	530.0	sp|Q8G6C6|DNAJ_BIFLO Chaperone protein DnaJ OS=Bifidobacterium longum (strain NCC 2705) OX=206672 GN=dnaJ PE=3 SV=1	3.3
BifidoAdolescentis.s2#1#35132	sp|P0A960|ALAA_ECOL6	57.9	234	404	170	0	0	35101	33890	1	404	1.0e-148	526.6	sp|P0A960|ALAA_ECOL6 Glutamate-pyruvate aminotransferase AlaA OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=alaA PE=3 SV=1	3.4
BifidoAdolescentis.s2#1#35132	sp|P0A959|ALAA_ECOLI	57.9	234	404	170	0	0	35101	33890	1	404	1.0e-148	526.6	sp|P0A959|ALAA_ECOLI Glutamate-pyruvate aminotransferase AlaA OS=Escherichia coli (strain K12) OX=83333 GN=alaA PE=1 SV=1	3.4
BifidoAdolescentis.s2#1#35132	sp|P0A961|ALAA_SHIFL	57.9	234	404	170	0	0	35101	33890	1	404	1.0e-148	526.6	sp|P0A961|ALAA_SHIFL Glutamate-pyruvate aminotransferase AlaA OS=Shigella flexneri OX=623 GN=alaA PE=3 SV=1	3.4
BifidoAdolescentis.s2#1#35132	sp|P45694|TKT_BACSU	42.2	291	689	369	29	11	30436	32496	4	665	1.8e-148	525.8	sp|P45694|TKT_BACSU Transketolase OS=Bacillus subtilis (strain 168) OX=224308 GN=tkt PE=3 SV=2	5.9
BifidoAdolescentis.s2#1#35132	sp|B2HRU9|DER_MYCMM	56.8	267	470	195	8	3	11531	12937	4	466	1.1e-145	516.5	sp|B2HRU9|DER_MYCMM GTPase Der OS=Mycobacterium marinum (strain ATCC BAA-535 / M) OX=216594 GN=der PE=3 SV=1	4.0
BifidoAdolescentis.s2#1#35132	sp|A0PSX2|DER_MYCUA	56.8	267	470	195	8	3	11531	12937	4	466	1.8e-145	515.8	sp|A0PSX2|DER_MYCUA GTPase Der OS=Mycobacterium ulcerans (strain Agy99) OX=362242 GN=der PE=3 SV=1	4.0
BifidoAdolescentis.s2#1#35132	sp|A1TA72|DER_MYCVP	56.3	263	467	201	3	2	11531	12931	4	467	2.4e-145	515.4	sp|A1TA72|DER_MYCVP GTPase Der OS=Mycolicibacterium vanbaalenii (strain DSM 7251 / JCM 13017 / NRRL B-24157 / PYR-1) OX=350058 GN=der PE=3 SV=1	4.0
BifidoAdolescentis.s2#1#35132	sp|P22976|TKT_STRPN	43.1	294	682	355	33	12	30448	32487	5	655	1.6e-144	512.7	sp|P22976|TKT_STRPN Probable transketolase OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=tkt PE=3 SV=2	5.8
BifidoAdolescentis.s2#1#35132	sp|Q740D6|DER_MYCPA	56.5	262	464	196	6	3	11531	12922	4	461	1.7e-143	509.2	sp|Q740D6|DER_MYCPA GTPase Der OS=Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) OX=262316 GN=der PE=3 SV=1	4.0
BifidoAdolescentis.s2#1#35132	sp|P64058|DER_MYCBO	55.7	260	467	198	9	3	11531	12931	4	461	6.5e-143	507.3	sp|P64058|DER_MYCBO GTPase Der OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=der PE=3 SV=1	4.0
BifidoAdolescentis.s2#1#35132	sp|A1KJD0|DER_MYCBP	55.7	260	467	198	9	3	11531	12931	4	461	6.5e-143	507.3	sp|A1KJD0|DER_MYCBP GTPase Der OS=Mycobacterium bovis (strain BCG / Pasteur 1173P2) OX=410289 GN=der PE=3 SV=1	4.0
BifidoAdolescentis.s2#1#35132	sp|C1ANY6|DER_MYCBT	55.7	260	467	198	9	3	11531	12931	4	461	6.5e-143	507.3	sp|C1ANY6|DER_MYCBT GTPase Der OS=Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019) OX=561275 GN=der PE=3 SV=1	4.0
BifidoAdolescentis.s2#1#35132	sp|A5U372|DER_MYCTA	55.7	260	467	198	9	3	11531	12931	4	461	6.5e-143	507.3	sp|A5U372|DER_MYCTA GTPase Der OS=Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra) OX=419947 GN=der PE=3 SV=1	4.0
BifidoAdolescentis.s2#1#35132	sp|P9WNL2|DER_MYCTO	55.7	260	467	198	9	3	11531	12931	4	461	6.5e-143	507.3	sp|P9WNL2|DER_MYCTO GTPase Der OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=der PE=3 SV=1	4.0
BifidoAdolescentis.s2#1#35132	sp|P9WNL3|DER_MYCTU	55.7	260	467	198	9	3	11531	12931	4	461	6.5e-143	507.3	sp|P9WNL3|DER_MYCTU GTPase Der OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=der PE=1 SV=1	4.0
BifidoAdolescentis.s2#1#35132	sp|A0QH59|DER_MYCA1	56.2	261	464	197	6	3	11531	12922	4	461	1.1e-142	506.5	sp|A0QH59|DER_MYCA1 GTPase Der OS=Mycobacterium avium (strain 104) OX=243243 GN=der PE=3 SV=1	4.0
BifidoAdolescentis.s2#1#35132	sp|P43757|TKT_HAEIN	42.7	290	679	357	32	13	30463	32487	12	662	2.5e-142	505.4	sp|P43757|TKT_HAEIN Transketolase OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=tktA PE=3 SV=1	5.8
BifidoAdolescentis.s2#1#35132	sp|Q87LK8|TKT1_VIBPA	41.5	282	680	370	28	10	30463	32499	12	664	9.4e-142	503.4	sp|Q87LK8|TKT1_VIBPA Transketolase 1 OS=Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633) OX=223926 GN=tkt1 PE=3 SV=1	5.8
BifidoAdolescentis.s2#1#35132	sp|Q8NZX4|TKT_STRP8	41.8	287	687	366	34	13	30436	32490	74	728	1.2e-141	503.1	sp|Q8NZX4|TKT_STRP8 Transketolase OS=Streptococcus pyogenes serotype M18 (strain MGAS8232) OX=186103 GN=tkt PE=3 SV=1	5.8
BifidoAdolescentis.s2#1#35132	sp|A8LYU3|DER_SALAI	57.7	255	442	184	3	2	11594	12919	18	456	1.6e-141	502.7	sp|A8LYU3|DER_SALAI GTPase Der OS=Salinispora arenicola (strain CNS-205) OX=391037 GN=der PE=3 SV=1	3.8
BifidoAdolescentis.s2#1#35132	sp|Q9KUP2|TKT1_VIBCH	40.7	277	680	376	27	11	30463	32499	12	665	3.6e-141	501.5	sp|Q9KUP2|TKT1_VIBCH Transketolase 1 OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=tkt1 PE=3 SV=2	5.8
BifidoAdolescentis.s2#1#35132	sp|Q5XAK5|TKT_STRP6	41.5	285	687	368	34	13	30436	32490	74	728	1.0e-140	500.0	sp|Q5XAK5|TKT_STRP6 Transketolase OS=Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636 GN=tkt PE=1 SV=1	5.8
BifidoAdolescentis.s2#1#35132	sp|P63499|AAT_MYCBO	55.2	223	404	180	1	1	35098	33890	26	429	1.8e-140	499.2	sp|P63499|AAT_MYCBO Probable aspartate aminotransferase OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=aspC PE=3 SV=1	3.4
BifidoAdolescentis.s2#1#35132	sp|P9WQ90|AAT_MYCTO	55.2	223	404	180	1	1	35098	33890	26	429	1.8e-140	499.2	sp|P9WQ90|AAT_MYCTO Probable aspartate aminotransferase OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=aspC PE=3 SV=1	3.4
BifidoAdolescentis.s2#1#35132	sp|P9WQ91|AAT_MYCTU	55.2	223	404	180	1	1	35098	33890	26	429	1.8e-140	499.2	sp|P9WQ91|AAT_MYCTU Probable aspartate aminotransferase OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=aspC PE=1 SV=1	3.4
BifidoAdolescentis.s2#1#35132	sp|A4X692|DER_SALTO	57.7	251	435	183	1	1	11615	12919	23	456	1.8e-140	499.2	sp|A4X692|DER_SALTO GTPase Der OS=Salinispora tropica (strain ATCC BAA-916 / DSM 44818 / CNB-440) OX=369723 GN=der PE=3 SV=1	3.7
BifidoAdolescentis.s2#1#35132	sp|Q8DCA2|TKT1_VIBVU	40.7	277	680	375	28	10	30463	32499	12	664	1.8e-140	499.2	sp|Q8DCA2|TKT1_VIBVU Transketolase 1 OS=Vibrio vulnificus (strain CMCP6) OX=216895 GN=tkt1 PE=3 SV=2	5.8
BifidoAdolescentis.s2#1#35132	sp|Q8G6C7|HRCA_BIFLO	72.5	272	375	100	3	2	30037	28913	1	372	3.0e-140	498.4	sp|Q8G6C7|HRCA_BIFLO Heat-inducible transcription repressor HrcA OS=Bifidobacterium longum (strain NCC 2705) OX=206672 GN=hrcA PE=3 SV=1	3.2
BifidoAdolescentis.s2#1#35132	sp|Q87GY4|TKT2_VIBPA	41.2	280	680	372	28	11	30463	32499	11	663	4.0e-140	498.0	sp|Q87GY4|TKT2_VIBPA Transketolase 2 OS=Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633) OX=223926 GN=tkt2 PE=3 SV=1	5.8
BifidoAdolescentis.s2#1#35132	sp|Q43848|TKTC_SOLTU	42.4	294	694	367	33	14	30418	32487	74	738	6.8e-140	497.3	sp|Q43848|TKTC_SOLTU Transketolase, chloroplastic OS=Solanum tuberosum OX=4113 PE=2 SV=1	5.9
BifidoAdolescentis.s2#1#35132	sp|B3DRX0|HRCA_BIFLD	72.3	271	375	101	3	2	30037	28913	1	372	1.2e-139	496.5	sp|B3DRX0|HRCA_BIFLD Heat-inducible transcription repressor HrcA OS=Bifidobacterium longum (strain DJO10A) OX=205913 GN=hrcA PE=3 SV=1	3.2
BifidoAdolescentis.s2#1#35132	sp|Q49884|DER_MYCLE	56.2	263	468	192	13	4	11531	12931	4	459	4.4e-139	494.6	sp|Q49884|DER_MYCLE GTPase Der OS=Mycobacterium leprae (strain TN) OX=272631 GN=der PE=3 SV=1	4.0
BifidoAdolescentis.s2#1#35132	sp|P33570|TKT2_ECOLI	42.2	286	678	358	34	14	30463	32484	11	658	1.3e-138	493.0	sp|P33570|TKT2_ECOLI Transketolase 2 OS=Escherichia coli (strain K12) OX=83333 GN=tktB PE=1 SV=1	5.8
BifidoAdolescentis.s2#1#35132	sp|P57927|TKT1_PASMU	41.4	283	683	365	35	13	30463	32490	12	666	2.2e-138	492.3	sp|P57927|TKT1_PASMU Transketolase 1 OS=Pasteurella multocida (strain Pm70) OX=272843 GN=tktA PE=3 SV=1	5.8
BifidoAdolescentis.s2#1#35132	sp|Q7SIC9|TKTC_MAIZE	42.0	290	690	367	33	14	30433	32490	14	674	4.8e-138	491.1	sp|Q7SIC9|TKTC_MAIZE Transketolase, chloroplastic OS=Zea mays OX=4577 PE=1 SV=1	5.9
BifidoAdolescentis.s2#1#35132	sp|Q5DZP0|TKT2_ALIF1	40.6	277	682	373	32	11	30463	32499	11	663	8.3e-138	490.3	sp|Q5DZP0|TKT2_ALIF1 Transketolase 2 OS=Aliivibrio fischeri (strain ATCC 700601 / ES114) OX=312309 GN=tkt2 PE=3 SV=1	5.8
